timestamp,ax,ay,az,gx,gy,gz,grx,gry,grz
1773140862.389572,-0.008102,0.415246,-0.204654,-3.224244,-1.508468,-0.567708,0.289336,0.942481,0.167377
1773140862.409742,0.123847,0.211093,-0.108333,-1.823865,-1.020913,-0.852211,0.280389,0.937238,0.207287
1773140862.429959,0.345989,0.000974,-0.012217,-0.791127,-0.506648,-0.960696,0.266408,0.936664,0.227351
1773140862.450288,0.639085,-0.158066,-0.038704,0.019455,-0.267097,-0.830933,0.251205,0.939560,0.232644
1773140862.470177,0.869988,-0.277922,0.157753,0.206873,-0.563135,-0.814343,0.237495,0.944380,0.227471
1773140862.490189,1.003632,-0.455154,0.300514,-0.033909,-0.686940,-0.675511,0.226119,0.948410,0.222237
1773140862.509987,1.108724,-0.613867,0.405515,-0.623419,-0.812786,-0.459836,0.218532,0.949545,0.224963
1773140862.530542,1.133774,-0.641653,0.325806,-1.158052,-1.171233,-0.124757,0.217468,0.946509,0.238388
1773140862.550723,0.968937,-0.531351,0.146803,-1.189186,-1.334470,0.291625,0.225720,0.940042,0.255678
1773140862.570692,0.751917,-0.427171,0.049125,-0.784352,-1.213112,0.705081,0.242879,0.932131,0.268593
1773140862.590797,0.614585,-0.424417,-0.045357,-0.244259,-1.067886,1.054632,0.266473,0.924601,0.272225
1773140862.610752,0.550802,-0.371568,-0.148469,0.161349,-1.053551,1.316169,0.294581,0.917680,0.266618
1773140862.630868,0.531450,-0.304478,-0.192960,0.393321,-1.308269,1.586553,0.327467,0.909947,0.254484
1773140862.651087,0.468860,-0.322951,-0.179315,0.110857,-1.699616,1.795807,0.365826,0.899657,0.238305
1773140862.671071,0.367758,-0.363551,-0.201609,-0.343372,-2.072637,2.075046,0.409357,0.884013,0.225718
1773140862.691319,0.251684,-0.301739,-0.216230,-0.694783,-2.232341,2.412365,0.458369,0.861965,0.216596
1773140862.711298,0.205511,-0.191997,-0.232698,-0.655805,-2.331996,2.834568,0.512751,0.833522,0.205736
1773140862.731392,0.217477,-0.122181,-0.231146,-0.418256,-2.450391,3.342206,0.572868,0.797596,0.188849
1773140862.752242,0.236513,-0.045942,-0.149501,-0.192605,-2.446165,3.853006,0.637815,0.752653,0.163418
1773140862.771929,0.273496,0.062829,-0.058302,-0.251359,-2.328841,4.296343,0.704562,0.696815,0.134321
1773140862.791433,0.340137,0.182898,-0.025742,-0.332942,-2.201316,4.606791,0.769757,0.629678,0.104782
1773140862.811694,0.411937,0.373828,-0.029771,-0.223504,-2.145182,4.676976,0.829213,0.554059,0.073656
1773140862.831782,0.442129,0.545648,-0.071605,0.257270,-2.124179,4.500503,0.879618,0.474280,0.036479
1773140862.851871,0.323499,0.650364,-0.057086,0.528197,-2.145376,3.791693,0.917331,0.398068,-0.006864
1773140862.872033,0.116129,0.651361,0.097185,-0.284049,-2.010402,2.801070,0.940191,0.337546,-0.045870
1773140862.892244,0.027110,0.768553,0.146828,-0.411990,-1.585685,2.120208,0.953420,0.291627,-0.077096
1773140862.912223,-0.104641,0.605436,0.147757,-0.058074,-1.142921,1.592293,0.961162,0.255740,-0.103751
1773140862.932546,-0.271360,0.412399,0.332302,-0.763678,-0.264387,1.035725,0.965970,0.231232,-0.115902
1773140862.952742,-0.213660,0.435112,0.139698,-1.416226,0.043094,0.333893,0.968970,0.220695,-0.111317
1773140862.972721,-0.121119,0.601566,0.186148,-1.107308,0.019863,-0.107966,0.969492,0.221355,-0.105292
1773140862.992803,-0.255057,0.503003,0.213131,-0.808945,0.309810,-0.456510,0.968391,0.229098,-0.098659
1773140863.012811,-0.290191,0.489520,0.244131,-0.596816,0.732171,-0.668117,0.966735,0.241345,-0.084707
1773140863.032921,-0.267062,0.507191,0.156925,-0.189506,1.002725,-0.873165,0.964175,0.256924,-0.066013
1773140863.053174,-0.243300,0.390174,0.111422,-0.135725,1.238108,-1.030976,0.960326,0.275460,-0.043536
1773140863.073300,-0.225724,0.278427,0.123820,-0.291909,1.293300,-1.153761,0.954804,0.296692,-0.017970
1773140863.093363,-0.238619,0.245681,0.087427,-0.270410,1.520249,-1.218160,0.947573,0.319367,0.010459
1773140863.113477,-0.223805,0.237933,0.035585,0.171341,1.803671,-1.193733,0.938679,0.342176,0.042387
1773140863.134173,-0.184595,0.217815,-0.000830,0.696833,2.002827,-1.153435,0.928140,0.364643,0.074774
1773140863.153673,-0.116082,0.167466,-0.022748,1.200514,2.140516,-1.048894,0.916253,0.386398,0.105726
1773140863.173754,-0.034018,0.124962,0.012466,1.575349,2.216421,-0.926074,0.903265,0.407616,0.134018
1773140863.194063,0.084062,0.057850,0.068201,1.620738,2.115095,-0.766573,0.890044,0.427196,0.159139
1773140863.213944,0.177248,0.043031,0.174714,1.382866,1.813873,-0.718485,0.876936,0.445434,0.180480
1773140863.234008,0.227717,0.066962,0.265480,1.095939,1.655859,-0.706163,0.864080,0.462198,0.199348
1773140863.254191,0.220779,0.117126,0.346214,0.727118,1.713156,-0.852966,0.849732,0.479325,0.219552
1773140863.273933,0.255835,0.146014,0.339573,0.564658,1.937384,-1.036412,0.832116,0.497953,0.244183
1773140863.294263,0.268424,0.208770,0.392362,0.401949,2.100573,-1.393039,0.809289,0.520646,0.271991
1773140863.314350,0.293804,0.223105,0.427630,0.022926,2.371418,-1.695789,0.779637,0.546731,0.305371
1773140863.334463,0.340855,0.199149,0.511948,-0.371358,2.516501,-1.896160,0.743358,0.573038,0.345031
1773140863.354827,0.349037,0.222577,0.551219,-0.804302,2.588949,-1.973938,0.701546,0.596820,0.389409
1773140863.374645,0.228897,0.184884,0.550354,-1.224167,2.624222,-2.130185,0.655136,0.616553,0.436645
1773140863.394905,0.105188,0.146295,0.419495,-1.559385,2.881832,-2.173516,0.602484,0.630362,0.489548
1773140863.414868,0.002880,0.171504,0.352025,-1.736669,3.152898,-2.166781,0.543232,0.638356,0.545344
1773140863.434986,-0.049672,0.133525,0.202792,-1.634033,3.401239,-2.043688,0.477941,0.640492,0.601118
1773140863.455212,-0.098205,0.033031,0.139434,-1.678835,3.318517,-1.941452,0.409912,0.637806,0.652055
1773140863.475172,-0.159632,-0.015173,0.052046,-2.036603,3.344866,-1.823629,0.340662,0.626684,0.700869
1773140863.495304,-0.177177,0.003921,-0.116224,-2.130327,3.236152,-1.679217,0.270820,0.607117,0.747038
1773140863.515506,-0.157605,0.072959,-0.046123,-1.978553,3.140017,-1.535144,0.202435,0.582756,0.787029
1773140863.535649,-0.063138,0.142329,0.139730,-2.199892,3.259929,-1.431552,0.134107,0.554082,0.821589
1773140863.555878,0.145376,0.117249,0.092375,-2.310946,3.027991,-1.307446,0.066157,0.519759,0.851747
1773140863.575718,0.197921,0.114356,0.149183,-2.439293,2.914992,-1.230040,0.001939,0.478753,0.877947
1773140863.595905,0.238974,0.221046,0.215289,-2.324550,3.000117,-1.056483,-0.061667,0.435448,0.898100
1773140863.615915,0.475710,0.176140,0.401667,-2.310874,3.210454,-0.869589,-0.125643,0.391914,0.911382
1773140863.636022,0.690264,0.279339,0.198152,-1.398831,3.370827,-0.680188,-0.191439,0.354298,0.915328
1773140863.656600,0.705667,0.370746,0.284198,-0.350497,3.670270,-0.591202,-0.260187,0.336209,0.905133
1773140863.676311,0.722962,0.281580,0.080674,0.121516,3.711116,-0.583012,-0.330964,0.331015,0.883681
1773140863.696158,0.743240,0.170915,0.179432,-1.056501,3.217757,-1.000005,-0.398482,0.324278,0.857937
1773140863.716181,1.102766,0.439009,-0.927567,1.052576,2.590942,-0.094442,-0.450773,0.308672,0.837571
1773140863.736389,1.108509,-0.485089,-0.485994,2.630925,2.111398,-0.302424,-0.488407,0.354428,0.797396
1773140863.756727,1.074740,-0.280355,-0.300034,1.005199,2.219812,-0.019700,-0.522112,0.370931,0.767990
1773140863.776716,0.967773,0.258263,0.044096,-0.143396,1.495169,0.099244,-0.550949,0.372642,0.746722
1773140863.796746,0.799509,-0.194465,-0.758652,0.221059,1.110195,-0.112050,-0.570993,0.371986,0.731842
1773140863.816743,0.773867,0.174190,-0.643462,1.372334,0.510076,-0.101473,-0.583513,0.382786,0.716232
1773140863.837014,0.737980,-0.203495,-0.584554,2.311612,-0.074187,0.246681,-0.585941,0.410129,0.698904
1773140863.857214,0.665235,-0.279550,-0.621103,3.048973,-0.678884,0.544785,-0.577223,0.452234,0.679925
1773140863.877176,0.625575,-0.325562,-0.571547,3.077787,-1.397136,0.794037,-0.557109,0.501221,0.662124
1773140863.897162,0.589095,-0.643563,-0.463702,2.359864,-2.154780,1.187829,-0.523208,0.548486,0.652240
1773140863.917453,0.543099,-0.708773,-0.432720,1.589802,-2.890026,1.540551,-0.474358,0.588274,0.654919
1773140863.937677,0.484944,-0.611134,-0.445687,1.309143,-3.498647,1.947551,-0.410435,0.621815,0.667000
1773140863.957953,0.463217,-0.499230,-0.391554,1.441962,-4.060749,2.278649,-0.332250,0.655648,0.678038
1773140863.977888,0.447794,-0.308826,-0.274828,2.168597,-4.668515,2.506214,-0.239939,0.693042,0.679796
1773140863.997971,0.425704,-0.149907,-0.180198,3.637763,-4.962338,2.912356,-0.136001,0.742086,0.656364
1773140864.017918,0.418892,-0.161643,0.152230,4.453118,-4.810094,3.534799,-0.023674,0.799858,0.599723
1773140864.038078,0.473201,-0.243176,0.561852,3.526847,-4.389917,4.090821,0.092122,0.844143,0.528144
1773140864.058245,0.630383,-0.192452,0.590125,1.574187,-4.264912,4.382538,0.208225,0.857171,0.471063
1773140864.078215,0.836994,-0.186155,0.464804,-0.454494,-4.674174,4.194270,0.322262,0.839460,0.437555
1773140864.098411,1.005849,-0.084773,0.553637,-2.202965,-5.369077,3.658829,0.430888,0.798076,0.421202
1773140864.118547,1.129194,0.144569,0.804360,-3.570308,-5.963490,3.109586,0.530688,0.740654,0.412071
1773140864.138370,1.163390,0.267803,0.974382,-4.247402,-6.617259,2.524347,0.622163,0.676014,0.394866
1773140864.161616,1.058939,0.237231,1.144621,-4.961452,-6.789212,1.971056,0.702948,0.611066,0.363954
1773140864.179043,1.054617,0.124176,1.254510,-5.678521,-6.650491,1.519152,0.769952,0.548127,0.326697
1773140864.199020,1.104456,-0.002357,1.294847,-6.038383,-6.759464,1.150921,0.825293,0.490409,0.279983
1773140864.219014,0.834918,-0.073017,1.267916,-6.425527,-6.496933,0.633688,0.867749,0.443454,0.224409
1773140864.239112,0.475018,-0.012410,1.087844,-5.887100,-5.740177,0.330378,0.896075,0.410420,0.169129
1773140864.259342,0.218297,0.022733,0.803524,-4.469819,-4.650198,0.257091,0.913218,0.390505,0.116352
1773140864.279155,0.050204,-0.046277,0.648840,-2.713887,-3.379616,0.367931,0.923093,0.378187,0.069819
1773140864.299413,0.011463,-0.091338,0.661945,-1.888229,-2.552591,0.382621,0.929134,0.368361,0.031933
1773140864.319546,0.010460,-0.152778,0.659196,-1.577756,-2.262383,0.392814,0.932731,0.360572,-0.000108
1773140864.339623,-0.023716,-0.204494,0.736018,-1.994884,-2.063603,0.412447,0.935001,0.353541,-0.027949
