timestamp,ax,ay,az,gx,gy,gz,grx,gry,grz
1773765962.485724,1.288532,-0.073113,0.647387,-3.764962,-1.700505,5.561594,0.678036,0.734978,0.008619
1773765962.506012,1.215215,0.360559,0.216042,-3.663780,-0.767864,6.843689,0.765894,0.641516,0.043159
1773765962.525807,1.185132,0.389692,-0.146333,-2.444733,-0.040569,7.170632,0.849032,0.523150,0.073885
1773765962.546107,1.128469,0.627507,-0.537459,0.118855,0.641477,7.058340,0.914530,0.393946,0.091872
1773765962.566068,0.782064,0.897777,-0.454320,2.051073,0.954868,6.323643,0.957774,0.269642,0.099812
1773765962.588902,0.418693,0.956852,-0.278927,2.899096,0.928656,5.171771,0.980736,0.162441,0.108486
1773765962.606496,0.093455,0.832835,0.039395,2.305141,0.499385,3.956174,0.990163,0.078145,0.116062
1773765962.626219,-0.121527,0.532730,0.188693,1.018638,0.147931,2.902502,0.992575,0.013550,0.120878
1773765962.646542,-0.154049,0.526983,0.016671,-0.035353,0.039816,1.944441,0.991940,-0.033499,0.122200
1773765962.666719,-0.080143,0.483520,-0.123495,-1.017760,-0.077564,1.165943,0.990329,-0.067230,0.121359
1773765962.686665,-0.071854,0.641176,-0.187689,-1.391904,-0.292689,0.458059,0.989594,-0.085833,0.115485
1773765962.706950,-0.146572,0.623614,-0.196084,-1.722145,-0.393790,0.113089,0.989925,-0.094256,0.105660
1773765962.726903,-0.258235,0.746090,-0.238323,-1.688861,-0.455367,-0.029315,0.990703,-0.098462,0.093883
1773765962.747155,-0.370824,0.771077,-0.271447,-1.424410,-0.474921,-0.087512,0.991659,-0.099888,0.081460
1773765962.767069,-0.438187,0.836962,-0.290389,-0.818008,-0.443320,0.006584,0.992432,-0.100848,0.070067
1773765962.787146,-0.505539,0.851701,-0.288887,-0.149967,-0.437273,0.083640,0.992920,-0.102281,0.060402
1773765962.807541,-0.510740,0.837066,-0.198315,0.374468,-0.486431,0.173940,0.993162,-0.104751,0.051541
1773765962.827600,-0.445592,0.798285,-0.101040,0.617620,-0.565893,0.224951,0.993230,-0.108237,0.042187
1773765962.847680,-0.295117,0.745839,0.022993,0.724047,-0.639576,0.288888,0.993115,-0.112767,0.031725
1773765962.867807,-0.070161,0.747836,0.097147,1.035032,-0.759032,0.453787,0.992646,-0.119433,0.019736
1773765962.887889,0.274024,0.870216,0.009590,1.698522,-0.831645,0.746478,0.991341,-0.131110,0.007271
1773765962.908045,0.958093,1.096505,0.040894,2.428886,-1.034238,0.691537,0.989250,-0.146157,-0.004883
1773765962.928017,1.566532,1.193061,0.383896,2.724367,-1.822183,0.309247,0.987256,-0.157294,-0.024185
1773765962.948672,1.340623,0.924021,0.978265,1.788829,-2.958385,-0.646527,0.985625,-0.156413,-0.063867
1773765962.968193,0.988486,0.578354,1.112204,0.968595,-3.371055,-1.834292,0.982903,-0.135071,-0.125128
1773765962.988171,0.780963,0.315416,0.740099,0.491991,-2.326198,-3.164740,0.979413,-0.087694,-0.181825
1773765963.008434,0.743846,0.141885,0.390479,0.523974,-0.671992,-4.187328,0.977299,-0.016519,-0.211219
1773765963.028460,0.666887,-0.064795,0.331927,0.456605,0.654419,-4.789272,0.975111,0.070044,-0.210360
1773765963.048780,0.633421,-0.117424,0.372343,0.361482,1.133240,-5.338574,0.966829,0.167214,-0.193082
1773765963.068658,0.612952,-0.025401,0.405001,0.264978,1.455789,-5.563613,0.947275,0.271922,-0.169496
1773765963.088766,0.656804,0.049674,0.400636,0.475338,1.623371,-5.472603,0.916148,0.374764,-0.142213
1773765963.108940,0.742795,-0.088966,0.395195,0.993944,1.535653,-5.345406,0.874301,0.470375,-0.119774
1773765963.128985,0.758789,-0.358062,0.393035,1.395002,1.479808,-5.255444,0.822968,0.557998,-0.106597
1773765963.149176,0.748475,-0.563379,0.358850,1.648135,1.372017,-5.201841,0.763000,0.638269,-0.102197
1773765963.169247,0.741619,-0.695301,0.324944,1.726217,1.167901,-5.128139,0.695622,0.710468,-0.106515
1773765963.189371,0.711993,-0.784799,0.333290,1.477264,0.860460,-5.008003,0.622083,0.774133,-0.117179
1773765963.209449,0.667727,-0.894576,0.325058,1.075590,0.558148,-4.775569,0.544874,0.828460,-0.129486
1773765963.229476,0.573611,-0.994664,0.283019,0.739668,0.336904,-4.440906,0.467069,0.873021,-0.140288
1773765963.249617,0.467939,-1.086825,0.223568,0.552432,0.165524,-4.063106,0.391513,0.907947,-0.149502
1773765963.269768,0.425104,-1.137145,0.201736,0.418931,0.059020,-3.588320,0.320883,0.933914,-0.157607
1773765963.289713,0.413844,-1.180616,0.187117,0.338687,-0.049033,-3.053593,0.257695,0.952086,-0.164702
1773765963.310085,0.397068,-1.213211,0.183360,0.304344,-0.181848,-2.433294,0.204419,0.963745,-0.171489
1773765963.330165,0.364415,-1.226093,0.162313,0.203987,-0.313655,-1.742091,0.162853,0.970554,-0.177496
1773765963.350317,0.415291,-1.264572,0.158698,-0.053613,-0.424617,-0.856908,0.135826,0.974182,-0.180335
1773765963.370103,0.540439,-1.382867,0.194289,-0.487765,-0.638153,0.363573,0.128537,0.975839,-0.176681
1773765963.390322,0.461333,-1.485497,0.320727,-1.132668,-0.856221,1.978670,0.148408,0.975319,-0.163485
1773765963.410458,0.394387,-1.308326,0.558983,-2.523441,-0.993893,3.739325,0.201561,0.970481,-0.132438
1773765963.430535,0.665340,-0.731428,0.696642,-4.949644,-1.331727,5.254770,0.286961,0.955641,-0.066362
1773765963.450696,0.772527,-0.318474,0.622182,-6.864543,-2.019073,6.250775,0.395808,0.917626,0.036037
1773765963.470777,0.975937,0.028906,0.150382,-6.091907,-2.368596,7.104243,0.518844,0.844263,0.134240
1773765963.497160,1.283623,0.775172,-0.402494,-3.436854,-1.632096,7.418036,0.642204,0.742971,0.188596
1773765963.511708,1.313972,1.116086,-0.713662,0.413480,-0.635967,7.282354,0.748070,0.634356,0.194894
1773765963.533970,1.174203,0.976069,-0.393396,2.837389,0.167476,6.834694,0.831656,0.528158,0.171458
1773765963.550886,0.891029,0.704470,0.055404,3.814742,0.461556,6.100850,0.893013,0.426222,0.144440
1773765963.571242,0.563032,0.723379,0.248951,3.626274,0.556203,5.324941,0.935259,0.331034,0.125332
1773765963.591245,0.312498,0.627263,0.186975,2.623095,0.399074,4.507295,0.962587,0.244792,0.116202
1773765963.611561,0.059754,0.569254,-0.003309,1.676842,0.318643,3.569033,0.978713,0.170630,0.114043
1773765963.631719,-0.085972,0.544825,-0.120338,0.798714,0.263496,2.621625,0.986851,0.112112,0.116431
1773765963.651496,-0.166306,0.466138,-0.169713,0.180511,0.257386,1.805624,0.990265,0.069720,0.120473
1773765963.671901,-0.253978,0.475281,-0.219583,-0.255196,0.329731,1.258060,0.991191,0.039550,0.126398
1773765963.692000,-0.259400,0.531583,-0.239751,-0.486961,0.281087,0.908786,0.990983,0.017230,0.132878
1773765963.712527,-0.304834,0.593826,-0.285059,-0.553391,0.167671,0.773841,0.990503,-0.000762,0.137491
1773765963.731808,-0.372010,0.655148,-0.291846,-0.406905,0.049496,0.719393,0.990067,-0.016872,0.139578
1773765963.752034,-0.416956,0.724404,-0.345514,-0.119826,-0.012132,0.767906,0.989649,-0.032372,0.139810
1773765963.772334,-0.400605,0.790286,-0.360386,0.406904,-0.092640,0.859607,0.989121,-0.048205,0.138981
1773765963.792558,-0.383005,0.845211,-0.335337,0.905137,-0.185708,0.919815,0.988504,-0.064083,0.136943
1773765963.812612,-0.280765,0.853133,-0.267306,1.242584,-0.324986,0.924365,0.987857,-0.079497,0.133487
1773765963.832821,-0.009857,0.783245,-0.139086,1.462975,-0.363905,0.989416,0.987121,-0.094814,0.128848
1773765963.852862,0.555662,0.795573,-0.113483,1.692919,-0.487474,0.932305,0.986086,-0.110377,0.124301
1773765963.872918,1.228868,0.886627,0.018232,1.691194,-1.180269,0.509460,0.986174,-0.120819,0.113421
1773765963.892972,1.387489,0.889275,0.425290,0.788382,-2.554007,-0.269130,0.989388,-0.121407,0.079821
1773765963.913111,0.940425,0.676600,0.875094,-0.423018,-3.574448,-1.346577,0.994313,-0.104960,0.018003
1773765963.933335,0.752440,0.402889,0.891995,-1.095077,-3.428120,-2.463788,0.996217,-0.066585,-0.055844
1773765963.953149,0.582342,0.269020,0.494458,-0.887171,-1.993551,-3.593982,0.993677,-0.003441,-0.112225
1773765963.973320,0.609748,0.187684,0.241408,-0.154670,-0.397432,-4.246086,0.987802,0.076735,-0.135496
1773765963.993337,0.582184,0.158756,0.187314,0.366570,0.663433,-4.616886,0.977523,0.164120,-0.132337
1773765964.013738,0.660489,0.203636,0.309228,0.658669,1.079828,-4.694022,0.959979,0.254280,-0.117394
1773765964.033402,0.535916,0.158738,0.378927,0.933540,1.398202,-4.604527,0.934818,0.341216,-0.098424
1773765964.053719,0.509937,-0.046179,0.380795,1.368858,1.499429,-4.435948,0.902691,0.422781,-0.080029
1773765964.073730,0.415018,-0.234966,0.367284,1.747310,1.480438,-4.303015,0.864477,0.498012,-0.068288
1773765964.093673,0.403430,-0.409873,0.330468,1.933764,1.457791,-4.184699,0.820935,0.567527,-0.063073
1773765964.113923,0.351802,-0.508065,0.310114,2.005867,1.303342,-4.078933,0.772862,0.631265,-0.064722
1773765964.134177,0.295435,-0.592770,0.296631,1.885659,1.084998,-3.962194,0.721105,0.688992,-0.072785
1773765964.154346,0.276966,-0.675832,0.277633,1.631732,0.871099,-3.800797,0.666805,0.740423,-0.084532
1773765964.175360,0.282063,-0.754202,0.260108,1.338615,0.681612,-3.602196,0.611355,0.785345,-0.097358
1773765964.199604,0.270446,-0.828029,0.251357,1.020595,0.511638,-3.362734,0.556168,0.823833,-0.109435
1773765964.215597,0.251467,-0.889679,0.252926,0.700586,0.349368,-3.096344,0.502500,0.856308,-0.119289
1773765964.234665,0.229948,-0.946492,0.250756,0.452621,0.209339,-2.754042,0.451936,0.883030,-0.126534
1773765964.254689,0.220292,-0.983685,0.243005,0.262929,0.085374,-2.356469,0.406295,0.904218,-0.131585
1773765964.274900,0.222063,-1.019661,0.230529,0.129506,-0.035240,-1.888595,0.367155,0.920356,-0.134689
1773765964.294779,0.215369,-1.035947,0.221116,0.025513,-0.159584,-1.355882,0.336572,0.931653,-0.136903
1773765964.315025,0.203320,-1.052735,0.225374,-0.113949,-0.274143,-0.743069,0.316166,0.938676,-0.137575
1773765964.335079,0.171993,-1.045928,0.233521,-0.307300,-0.337294,-0.084352,0.307316,0.941894,-0.135620
1773765964.355024,0.160798,-0.997921,0.234043,-0.542581,-0.349497,0.644994,0.311644,0.941311,-0.129658
1773765964.375056,0.217303,-0.955984,0.222901,-0.871733,-0.364320,1.457047,0.330472,0.936301,-0.118866
1773765964.396158,0.385666,-0.880931,0.227177,-1.442385,-0.347211,2.403023,0.365433,0.925471,-0.099811
1773765964.415831,0.664802,-0.720377,0.321666,-2.191048,-0.334240,3.432652,0.418709,0.905466,-0.069377
1773765964.435361,0.926383,-0.339948,0.434506,-2.896373,-0.437799,4.394450,0.488595,0.872083,-0.027325
1773765964.455407,1.013635,0.200177,0.492480,-3.520019,-0.725262,4.912950,0.568457,0.822422,0.021893
1773765964.475895,0.861662,0.548653,0.327472,-3.173203,-0.775548,4.959288,0.648363,0.758384,0.066922
1773765964.495857,0.622673,0.518911,-0.030022,-1.596684,-0.280826,4.656724,0.719764,0.687678,0.095070
1773765964.516549,0.610326,0.547924,-0.283911,0.221081,0.493046,4.054204,0.776988,0.620594,0.105612
1773765964.537013,0.640106,0.557029,-0.216479,1.039912,0.930723,3.349404,0.819504,0.562523,0.109454
1773765964.556338,0.545688,0.591181,-0.081637,1.304039,0.971079,2.767364,0.850186,0.514258,0.112795
1773765964.576109,0.379837,0.492382,0.060308,0.965084,0.734890,2.308558,0.873337,0.473072,0.116130
1773765964.596329,0.278965,0.342887,0.069555,0.416696,0.458331,1.949809,0.891445,0.436928,0.120082
1773765964.616598,0.112858,0.287259,-0.016513,0.056137,0.333022,1.638792,0.905712,0.404940,0.125338
1773765964.636410,0.010121,0.269681,-0.089473,-0.053924,0.280657,1.366132,0.916744,0.377383,0.131008
1773765964.656743,-0.088074,0.253263,-0.115575,-0.023527,0.287797,1.159708,0.925262,0.353854,0.136663
1773765964.676842,-0.184808,0.245038,-0.119897,-0.015619,0.323590,1.038842,0.931985,0.333224,0.142709
1773765964.696793,-0.250644,0.241139,-0.149914,0.144731,0.370390,1.003626,0.937610,0.314189,0.148907
1773765964.717149,-0.318188,0.284952,-0.216837,0.515464,0.437970,1.000872,0.942517,0.296286,0.154520
1773765964.736957,-0.356704,0.304193,-0.258901,0.956403,0.439351,0.989167,0.946883,0.279623,0.158818
1773765964.757235,-0.400825,0.280114,-0.230930,1.215347,0.386161,0.982033,0.950981,0.264259,0.160633
1773765964.777490,-0.429295,0.265381,-0.218934,1.293255,0.334899,0.976726,0.954899,0.249496,0.160997
1773765964.797479,-0.391454,0.275720,-0.222351,1.272603,0.277527,0.959492,0.958593,0.235206,0.160553
1773765964.817589,-0.357256,0.303049,-0.249734,1.257208,0.156952,0.908836,0.962175,0.221304,0.158883
1773765964.837665,-0.291663,0.311623,-0.230957,1.122842,0.013038,0.848868,0.965720,0.207969,0.155350
1773765964.857718,-0.200372,0.333222,-0.199641,0.931681,-0.153785,0.711572,0.969125,0.195785,0.149883
1773765964.877900,-0.077894,0.365494,-0.172387,0.671773,-0.358087,0.527901,0.972258,0.185989,0.141855
1773765964.897787,0.036943,0.376564,-0.100543,0.371810,-0.589068,0.276696,0.975035,0.179558,0.130634
1773765964.918038,0.139357,0.350569,0.001782,0.084809,-0.755027,0.045107,0.977281,0.177065,0.116489
1773765964.938193,0.258777,0.337932,0.070708,-0.082871,-0.858545,-0.132292,0.978879,0.177968,0.100617
1773765964.958301,0.371930,0.387162,0.073187,-0.069128,-0.939934,-0.268476,0.979800,0.181884,0.083124
1773765964.978441,0.475023,0.435608,0.077366,0.116262,-0.927685,-0.336872,0.980071,0.187867,0.064556
1773765964.998454,0.626560,0.467223,0.110874,0.304276,-0.916593,-0.471733,0.979565,0.195878,0.045651
